LineID,Order ID,Order Date,Ship Date,Ship Mode,Category,Sub-Category,Country,Region,State,Postal Code,Product Name,Customer Name,Sales,Quantity,Profit,Discount
6080,CA-2017-151561,01/09/2017 00:00,07/09/2017 00:00,Standard Class,Furniture,Furnishings,United States,East,New York,10011,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Patrick Gardner,191.82,3,61.3824,0
6081,CA-2018-154676,05/08/2018 00:00,08/08/2018 00:00,First Class,Office Supplies,Storage,United States,Central,Texas,77070,"Tennsco Lockers, Sand",Nick Zandusky,151.056,9,7.5528,0.2
6082,US-2015-165589,18/02/2015 00:00,18/02/2015 00:00,Same Day,Furniture,Furnishings,United States,Central,Texas,79424,"DAX Copper Panel Document Frame, 5 x 7 Size",Troy Blackwell,25.16,5,-11.322,0.6
6083,US-2017-132577,22/11/2017 00:00,27/11/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Texas,77095,Wilson Jones Impact Binders,Jeremy Ellison,6.216,6,-9.6348,0.8
6084,US-2017-132577,22/11/2017 00:00,27/11/2017 00:00,Standard Class,Office Supplies,Art,United States,Central,Texas,77095,Newell 348,Jeremy Ellison,23.616,9,2.6568,0.2
6085,US-2017-132577,22/11/2017 00:00,27/11/2017 00:00,Standard Class,Technology,Accessories,United States,Central,Texas,77095,KeyTronic KT800P2 - Keyboard - Black,Jeremy Ellison,24.032,2,-0.6008,0.2
6086,US-2017-132577,22/11/2017 00:00,27/11/2017 00:00,Standard Class,Office Supplies,Labels,United States,Central,Texas,77095,Avery 494,Jeremy Ellison,2.088,1,0.6786,0.2
6087,US-2017-132577,22/11/2017 00:00,27/11/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Texas,77095,Accohide Poly Flexible Ring Binders,Jeremy Ellison,4.488,6,-6.732,0.8
6088,CA-2016-114048,14/12/2016 00:00,18/12/2016 00:00,Standard Class,Furniture,Furnishings,United States,West,California,92627,Staple-based wall hangings,Eric Hoffmann,29.22,3,12.8568,0
6089,CA-2016-137281,13/06/2016 00:00,17/06/2016 00:00,Standard Class,Office Supplies,Paper,United States,South,Georgia,30076,Xerox 202,Barbara Fisher,6.48,1,3.1104,0
6090,US-2018-162068,28/12/2018 00:00,31/12/2018 00:00,Second Class,Office Supplies,Binders,United States,West,Colorado,80538,Avery Reinforcements for Hole-Punch Pages,Pamela Coakley,1.188,2,-0.99,0.7
6091,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10035,Hon Valutask Swivel Chairs,Seth Vernon,272.646,3,18.1764,0.1
6092,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Accessories,United States,East,New York,10035,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Seth Vernon,212.8,2,95.76,0
6093,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,New York,10035,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Seth Vernon,38.52,9,18.1044,0
6094,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Accessories,United States,East,New York,10035,SanDisk Cruzer 64 GB USB Flash Drive,Seth Vernon,72.64,2,21.792,0
6095,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Storage,United States,East,New York,10035,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Seth Vernon,45.4,4,12.712,0
6096,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,New York,10035,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Seth Vernon,13.76,2,6.3296,0
6097,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10035,"Global Leather Task Chair, Black",Seth Vernon,80.991,1,8.0991,0.1
6098,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Binders,United States,East,New York,10035,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Seth Vernon,11.784,3,3.9771,0.2
6099,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Office Supplies,Fasteners,United States,East,New York,10035,Advantus Push Pins,Seth Vernon,4.36,2,1.7876,0
6100,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10035,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Seth Vernon,2888.127,11,609.7157,0.1
6101,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Phones,United States,East,New York,10035,Apple iPhone 5,Seth Vernon,1299.66,2,350.9082,0
6102,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10035,Global Troy Executive Leather Low-Back Tilter,Seth Vernon,2254.41,5,375.735,0.1
6103,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Phones,United States,East,New York,10035,Plantronics Cordless Phone Headset with In-line Volume - M214C,Seth Vernon,104.85,3,28.3095,0
6104,CA-2018-100111,20/09/2018 00:00,26/09/2018 00:00,Standard Class,Technology,Accessories,United States,East,New York,10035,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Seth Vernon,59.97,3,20.3898,0
6105,US-2018-132381,22/08/2018 00:00,24/08/2018 00:00,First Class,Furniture,Tables,United States,East,Pennsylvania,19143,Bevis Boat-Shaped Conference Table,Dean percer,314.532,2,-83.8752,0.4
6106,CA-2016-147011,18/06/2016 00:00,22/06/2016 00:00,Standard Class,Office Supplies,Art,United States,South,Florida,33178,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Harold Ryan,13.632,4,3.5784,0.2
6107,CA-2015-120852,20/12/2015 00:00,25/12/2015 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Texas,75051,Belkin Premiere Surge Master II 8-outlet surge protector,William Brown,19.432,2,-49.5516,0.8
6108,CA-2015-120852,20/12/2015 00:00,25/12/2015 00:00,Standard Class,Technology,Accessories,United States,Central,Texas,75051,Logitech Desktop MK120 Mouse and keyboard Combo,William Brown,65.44,5,-8.18,0.2
6109,CA-2017-150007,11/09/2017 00:00,16/09/2017 00:00,Standard Class,Office Supplies,Labels,United States,Central,Illinois,60653,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Adam Shillingsburg,6,2,2.1,0.2
6110,CA-2017-150007,11/09/2017 00:00,16/09/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Illinois,60653,Insertable Tab Indexes For Data Binders,Adam Shillingsburg,1.908,3,-3.2436,0.8
6111,CA-2017-124590,12/11/2017 00:00,16/11/2017 00:00,Standard Class,Furniture,Chairs,United States,East,Ohio,44134,"Global Leather and Oak Executive Chair, Black",Susan Pistek,1474.802,7,-21.0686,0.3
6112,CA-2017-124590,12/11/2017 00:00,16/11/2017 00:00,Standard Class,Office Supplies,Appliances,United States,East,Ohio,44134,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Susan Pistek,110.096,2,33.0288,0.2
6113,CA-2017-124590,12/11/2017 00:00,16/11/2017 00:00,Standard Class,Office Supplies,Fasteners,United States,East,Ohio,44134,OIC Bulk Pack Metal Binder Clips,Susan Pistek,16.752,6,5.4444,0.2
6114,CA-2017-124590,12/11/2017 00:00,16/11/2017 00:00,Standard Class,Furniture,Chairs,United States,East,Ohio,44134,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Susan Pistek,1537.074,9,0,0.3
6115,CA-2017-124590,12/11/2017 00:00,16/11/2017 00:00,Standard Class,Furniture,Chairs,United States,East,Ohio,44134,Hon 4070 Series Pagoda Round Back Stacking Chairs,Susan Pistek,449.372,2,-12.8392,0.3
6116,CA-2017-133802,14/03/2017 00:00,20/03/2017 00:00,Standard Class,Office Supplies,Binders,United States,West,California,94061,Wilson Jones Leather-Like Binders with DublLock Round Rings,Stephanie Phelps,41.904,6,14.1426,0.2
6117,US-2017-113677,13/11/2017 00:00,19/11/2017 00:00,Standard Class,Technology,Phones,United States,East,New York,10011,Xiaomi Mi3,Corinna Mitchell,2279.96,4,592.7896,0
6118,US-2017-113677,13/11/2017 00:00,19/11/2017 00:00,Standard Class,Office Supplies,Labels,United States,East,New York,10011,Avery 499,Corinna Mitchell,14.94,3,6.8724,0
6119,CA-2018-143378,19/09/2018 00:00,25/09/2018 00:00,Standard Class,Technology,Phones,United States,West,Oregon,97477,Mophie Juice Pack Helium for iPhone,Justin Ritter,191.976,3,19.1976,0.2
6120,CA-2018-143378,19/09/2018 00:00,25/09/2018 00:00,Standard Class,Office Supplies,Art,United States,West,Oregon,97477,Peel-Off China Markers,Justin Ritter,23.832,3,6.5538,0.2
6121,CA-2018-143378,19/09/2018 00:00,25/09/2018 00:00,Standard Class,Furniture,Furnishings,United States,West,Oregon,97477,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Justin Ritter,409.216,8,61.3824,0.2
6122,CA-2018-143378,19/09/2018 00:00,25/09/2018 00:00,Standard Class,Furniture,Bookcases,United States,West,Oregon,97477,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Justin Ritter,72.588,2,-128.2388,0.7
6123,CA-2018-152660,04/12/2018 00:00,09/12/2018 00:00,Standard Class,Office Supplies,Storage,United States,Central,Illinois,60610,Advantus Rolling Drawer Organizers,Christy Brittain,61.568,2,4.6176,0.2
6124,CA-2016-142139,31/08/2016 00:00,05/09/2016 00:00,Standard Class,Office Supplies,Paper,United States,Central,Texas,76021,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Shirley Daniels,20.96,4,6.812,0.2
6125,CA-2018-145772,03/06/2018 00:00,07/06/2018 00:00,Standard Class,Technology,Accessories,United States,West,California,90036,Kingston Digital DataTraveler 16GB USB 2.0,Saphhira Shifley,44.75,5,8.5025,0
6126,CA-2018-145772,03/06/2018 00:00,07/06/2018 00:00,Standard Class,Office Supplies,Paper,United States,West,California,90036,Xerox 1947,Saphhira Shifley,11.96,2,5.382,0
6127,CA-2018-145772,03/06/2018 00:00,07/06/2018 00:00,Standard Class,Office Supplies,Binders,United States,West,California,90036,UniKeep View Case Binders,Saphhira Shifley,3.912,1,1.2714,0.2
6128,CA-2017-124100,31/03/2017 00:00,06/04/2017 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10009,"Global Value Steno Chair, Gray",Erica Hackney,327.996,6,54.666,0.1
6129,US-2015-158400,25/10/2015 00:00,28/10/2015 00:00,First Class,Office Supplies,Binders,United States,West,California,94109,GBC VeloBind Cover Sets,Aaron Hawkins,49.408,4,18.528,0.2
6130,CA-2018-162033,26/03/2018 00:00,02/04/2018 00:00,Standard Class,Technology,Accessories,United States,South,Virginia,23464,Memorex Froggy Flash Drive 8 GB,Evan Minnotte,53.25,3,20.7675,0
6131,CA-2018-162033,26/03/2018 00:00,02/04/2018 00:00,Standard Class,Office Supplies,Fasteners,United States,South,Virginia,23464,Staples,Evan Minnotte,3.76,2,1.316,0
6132,CA-2015-163447,27/12/2015 00:00,31/12/2015 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10011,"Global Push Button Manager's Chair, Indigo",Thomas Brumley,767.214,14,161.9674,0.1
6133,CA-2018-145737,15/09/2018 00:00,20/09/2018 00:00,Standard Class,Office Supplies,Paper,United States,South,Tennessee,37087,Xerox 1893,Alan Barnes,163.96,5,59.4355,0.2
6134,CA-2017-148096,16/08/2017 00:00,19/08/2017 00:00,First Class,Furniture,Tables,United States,West,California,90045,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Anthony O'Donnell,161.28,2,12.096,0.2
6135,CA-2017-146766,04/11/2017 00:00,04/11/2017 00:00,Same Day,Office Supplies,Art,United States,West,California,91911,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Thomas Thornton,192.8,4,55.912,0
6136,CA-2016-105613,18/10/2016 00:00,22/10/2016 00:00,Standard Class,Technology,Accessories,United States,Central,Texas,78501,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Kristina Nunn,27.696,3,3.462,0.2
6137,CA-2016-105613,18/10/2016 00:00,22/10/2016 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Texas,78501,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Kristina Nunn,73.164,6,-186.5682,0.8
6138,US-2017-142251,31/10/2017 00:00,04/11/2017 00:00,Second Class,Office Supplies,Paper,United States,South,Florida,33021,Xerox 1898,Frank Olsen,32.064,6,11.2224,0.2
6139,CA-2015-131247,30/03/2015 00:00,04/04/2015 00:00,Standard Class,Furniture,Bookcases,United States,West,California,94110,O'Sullivan Living Dimensions 2-Shelf Bookcases,Guy Armstrong,205.666,2,-12.098,0.15
6140,US-2016-113593,18/04/2016 00:00,20/04/2016 00:00,First Class,Office Supplies,Storage,United States,West,California,93454,Advantus Rolling Drawer Organizers,Nathan Cano,115.44,3,30.0144,0
6141,CA-2018-121083,09/07/2018 00:00,15/07/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,Connecticut,6040,Xerox 1914,Jamie Frazer,274.8,5,134.652,0
6142,CA-2018-121083,09/07/2018 00:00,15/07/2018 00:00,Standard Class,Office Supplies,Storage,United States,East,Connecticut,6040,Tennsco Industrial Shelving,Jamie Frazer,195.64,4,3.9128,0
6143,CA-2018-121083,09/07/2018 00:00,15/07/2018 00:00,Standard Class,Technology,Phones,United States,East,Connecticut,6040,Digium D40 VoIP phone,Jamie Frazer,257.98,2,74.8142,0
6144,CA-2018-121083,09/07/2018 00:00,15/07/2018 00:00,Standard Class,Office Supplies,Art,United States,East,Connecticut,6040,Prismacolor Color Pencil Set,Jamie Frazer,119.04,6,48.8064,0
6145,CA-2018-151190,27/06/2018 00:00,01/07/2018 00:00,Standard Class,Office Supplies,Paper,United States,Central,Nebraska,68104,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Greg Tran,20.07,3,9.2322,0
6146,CA-2015-133543,22/12/2015 00:00,26/12/2015 00:00,Standard Class,Office Supplies,Art,United States,West,California,95123,Newell 332,Khloe Miller,11.76,4,3.1752,0
6147,CA-2018-105130,21/11/2018 00:00,25/11/2018 00:00,Standard Class,Office Supplies,Art,United States,West,California,94122,Newell 332,Patrick Jones,11.76,4,3.1752,0
6148,CA-2018-105130,21/11/2018 00:00,25/11/2018 00:00,Standard Class,Office Supplies,Binders,United States,West,California,94122,Canvas Sectional Post Binders,Patrick Jones,40.736,2,14.7668,0.2
6149,CA-2017-161928,27/06/2017 00:00,29/06/2017 00:00,Second Class,Technology,Phones,United States,West,California,94109,Ooma Telo VoIP Home Phone System,Anna Chung,201.584,2,12.599,0.2
6150,CA-2018-101322,28/12/2018 00:00,31/12/2018 00:00,First Class,Furniture,Chairs,United States,West,California,90805,Novimex Turbo Task Chair,Jason Gross,340.704,6,-34.0704,0.2
6151,US-2017-106600,08/04/2017 00:00,11/04/2017 00:00,First Class,Furniture,Bookcases,United States,South,Georgia,31907,"Hon Metal Bookcases, Black",Raymond Messe,354.9,5,88.725,0
6152,CA-2015-111871,18/03/2015 00:00,21/03/2015 00:00,Second Class,Furniture,Bookcases,United States,West,California,94110,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Eileen Kiefer,1198.33,10,70.49,0.15
6153,CA-2018-139437,03/07/2018 00:00,08/07/2018 00:00,Standard Class,Office Supplies,Storage,United States,West,California,90004,Rogers Deluxe File Chest,Rob Dowd,87.92,4,0.8792,0
6154,CA-2018-151484,20/04/2018 00:00,23/04/2018 00:00,First Class,Furniture,Furnishings,United States,East,Pennsylvania,19120,"Computer Room Manger, 14""",Cynthia Voltz,51.968,2,10.3936,0.2
6155,CA-2018-151484,20/04/2018 00:00,23/04/2018 00:00,First Class,Office Supplies,Storage,United States,East,Pennsylvania,19120,"Sortfiler Multipurpose Personal File Organizer, Black",Cynthia Voltz,51.336,3,5.7753,0.2
6156,CA-2018-151484,20/04/2018 00:00,23/04/2018 00:00,First Class,Office Supplies,Storage,United States,East,Pennsylvania,19120,Deluxe Rollaway Locking File with Drawer,Cynthia Voltz,332.704,1,33.2704,0.2
6157,CA-2018-151484,20/04/2018 00:00,23/04/2018 00:00,First Class,Furniture,Furnishings,United States,East,Pennsylvania,19120,"Executive Impressions 12"" Wall Clock",Cynthia Voltz,42.408,3,9.5418,0.2
6158,CA-2017-104150,03/08/2017 00:00,05/08/2017 00:00,Second Class,Office Supplies,Envelopes,United States,Central,Oklahoma,74133,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Alex Grayson,81.54,3,38.3238,0
6159,CA-2017-104150,03/08/2017 00:00,05/08/2017 00:00,Second Class,Technology,Accessories,United States,Central,Oklahoma,74133,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Alex Grayson,167.28,12,23.4192,0
6160,CA-2017-161025,03/12/2017 00:00,09/12/2017 00:00,Standard Class,Office Supplies,Storage,United States,West,California,90049,Fellowes Staxonsteel Drawer Files,Gary McGarr,772.68,4,108.1752,0
6161,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Technology,Phones,United States,South,Florida,33801,Cisco 8x8 Inc. 6753i IP Business Phone System,Matt Connell,323.976,3,28.3479,0.2
6162,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Office Supplies,Labels,United States,South,Florida,33801,Avery 501,Matt Connell,11.808,4,3.9852,0.2
6163,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Office Supplies,Storage,United States,South,Florida,33801,Crate-A-Files,Matt Connell,26.16,3,1.962,0.2
6164,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Office Supplies,Binders,United States,South,Florida,33801,"Avery Flip-Chart Easel Binder, Black",Matt Connell,33.57,5,-25.737,0.7
6165,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Furniture,Furnishings,United States,South,Florida,33801,Eldon Wave Desk Accessories,Matt Connell,4.992,3,1.3728,0.2
6166,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Furniture,Furnishings,United States,South,Florida,33801,Document Clip Frames,Matt Connell,20.016,3,5.5044,0.2
6167,CA-2015-103989,19/03/2015 00:00,21/03/2015 00:00,First Class,Technology,Accessories,United States,South,Florida,33801,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Matt Connell,170.24,2,53.2,0.2
6168,CA-2016-142433,20/04/2016 00:00,25/04/2016 00:00,Standard Class,Office Supplies,Paper,United States,Central,Texas,77036,Xerox 1916,Erica Smith,117.456,3,44.046,0.2
6169,CA-2016-132815,19/09/2016 00:00,22/09/2016 00:00,Second Class,Office Supplies,Paper,United States,West,California,90008,Personal Creations Ink Jet Cards and Labels,Rick Wilson,22.96,2,11.2504,0
6170,CA-2015-101266,27/08/2015 00:00,30/08/2015 00:00,Second Class,Office Supplies,Paper,United States,South,Virginia,22153,Xerox 1898,Michael Moore,13.36,2,6.4128,0
6171,CA-2017-141523,19/12/2017 00:00,24/12/2017 00:00,Second Class,Office Supplies,Binders,United States,East,New York,10035,"GBC Laser Imprintable Binding System Covers, Desert Sand",Mark Haberlin,34.248,3,11.5587,0.2
6172,CA-2017-141523,19/12/2017 00:00,24/12/2017 00:00,Second Class,Office Supplies,Art,United States,East,New York,10035,Newell 326,Mark Haberlin,3.52,2,1.0208,0
6173,US-2015-106299,02/08/2015 00:00,08/08/2015 00:00,Standard Class,Office Supplies,Binders,United States,Central,Missouri,65807,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Nick Zandusky,26.7,5,12.549,0
6174,US-2015-106299,02/08/2015 00:00,08/08/2015 00:00,Standard Class,Technology,Accessories,United States,Central,Missouri,65807,Memorex Micro Travel Drive 4 GB,Nick Zandusky,21.2,2,9.116,0
6175,US-2015-106299,02/08/2015 00:00,08/08/2015 00:00,Standard Class,Office Supplies,Storage,United States,Central,Missouri,65807,Smead Adjustable Mobile File Trolley with Lockable Top,Nick Zandusky,838.38,2,226.3626,0
6176,CA-2016-158421,21/09/2016 00:00,26/09/2016 00:00,Standard Class,Furniture,Chairs,United States,South,South Carolina,29203,Global Comet Stacking Arm Chair,Giulietta Baptist,1690.04,4,422.51,0
6177,CA-2016-158421,21/09/2016 00:00,26/09/2016 00:00,Standard Class,Office Supplies,Storage,United States,South,South Carolina,29203,Recycled Eldon Regeneration Jumbo File,Giulietta Baptist,85.96,7,24.0688,0
